Voltage_measured,Current_measured,Temperature_measured,Current_charge,Voltage_charge,Time
4.207441659607853,1.1116449092953435,8.534629690660072,1.1168,4.859,2333.344
4.20783852346958,1.1102040194102858,8.55253040205522,1.1163,4.859,2340.078
4.205958384804951,1.091094784727306,8.56798096644182,1.0977,4.846,2346.891
4.206037324521948,1.0916035208872295,8.578783594880894,1.0972,4.846,2353.594
4.206226408263723,1.0893543736701592,8.57631569412712,1.0967,4.846,2360.328
4.206466685243212,1.0902833232469191,8.586294847140374,1.0956,4.846,2367.016
4.206968219035716,1.0905428259002063,8.599713890662462,1.0956,4.846,2373.766
4.207287512130173,1.0891773787328696,8.60404802887056,1.095,4.846,2380.5
4.207779301409834,1.0889529368403124,8.62626513313822,1.0939,4.846,2387.297
4.205707966802421,1.068606855964397,8.611566980097582,1.0743,4.834,2393.984
4.205786545584057,1.068327769350479,8.610718980871901,1.0743,4.834,2400.688
4.206013433023289,1.0680870402370934,8.66338908537838,1.0732,4.834,2407.484
4.206349106949327,1.0663037865372933,8.651557501269401,1.0727,4.834,2414.281
4.2065081445964765,1.0675005565703972,8.648784302019063,1.0721,4.834,2420.984
4.20696068698281,1.0672057783543512,8.697485182203577,1.0716,4.834,2427.766
4.207289878214714,1.065957054972924,8.681143110101965,1.071,4.834,2434.5
4.20776108734144,1.0662413465912646,8.677647553239629,1.0705,4.834,2441.25
4.208101674644557,1.0633787028164385,8.686047992529753,1.0699,4.834,2447.984
4.208681271418157,1.0643202840278119,8.689871927810739,1.0689,4.834,2454.719
4.2067598480039194,1.0458033438430772,8.684865949324106,1.0498,4.821,2461.469
4.207094470516643,1.0447355868729762,8.706716123817362,1.0498,4.821,2468.203
4.207316429302644,1.0440585789355543,8.70084529788721,1.0492,4.821,2474.953
4.207448816920449,1.043020322032018,8.701356657148668,1.0481,4.821,2481.688
4.208089094476689,1.0424936519613068,8.703201614485687,1.0476,4.821,2488.453
4.208309051004867,1.0417586422314047,8.69014357235678,1.0471,4.821,2495.203
4.208677651130018,1.0417050747058574,8.718710295528345,1.0454,4.821,2501.938
4.207006895185612,1.0207863937300186,8.721699113395164,1.0274,4.808,2508.672
4.207009098282409,1.022583108139324,8.73452493572926,1.0269,4.808,2515.406
4.207321640071291,1.0210391288515508,8.746807017303516,1.0258,4.808,2522.094
4.207599405002724,1.019542449259415,8.760725204183341,1.0252,4.808,2528.781
4.207912939260647,1.0213341500888304,8.757866439636938,1.0252,4.808,2535.469
4.2083848949486,1.0185392218518392,8.782120245019591,1.0242,4.808,2542.172
4.208905654442245,1.019041842316638,8.755064393674461,1.0236,4.808,2548.875
4.207025804983152,0.999632683648874,8.762656586295634,1.0045,4.796,2555.594
4.207177946980204,0.9989530863516707,8.76219222873624,1.004,4.796,2562.422
4.207451090873677,0.9967552471940452,8.770212927398306,1.0034,4.796,2569.156
4.207775719868799,0.9978681691691923,8.781634415879166,1.0024,4.796,2575.922
4.208039917831436,0.9975579843843069,8.792951157818383,1.0018,4.796,2582.625
4.208495842895298,0.9957447134374776,8.792164516380875,1.0013,4.796,2589.297
4.20893030098144,0.9939406022771985,8.793624097800858,1.0007,4.796,2596.063
4.209340978989035,0.9959483225184845,8.790461447182393,0.9996,4.796,2602.875
4.209819538352483,0.9937503880223677,8.783854870484554,0.9985,4.796,2609.625
4.207633403385315,0.9734013417207474,8.748472349718133,0.9789,4.783,2616.313
4.208066766721406,0.9722721686310095,8.71748282615002,0.9784,4.783,2623.016
4.208461372964575,0.9738127513616913,8.59882257621674,0.9773,4.783,2629.719
4.208629607444326,0.9706977506799609,8.511493269116782,0.9767,4.783,2636.422
4.206911528497695,0.9536251421202008,8.406293242576245,0.9577,4.77,2643.141
4.207099558486021,0.9531538398588815,8.20930278222769,0.9571,4.77,2649.906
4.207612329002345,0.9517882520822303,8.091587027806101,0.9566,4.77,2656.656
4.208112646315616,0.9486757906694886,8.093555594169871,0.9555,4.77,2663.391
4.208509456612557,0.9510940218931224,8.034504383558081,0.9549,4.77,2670.094
4.2088658708374735,0.9479246257241617,7.939029192019913,0.9538,4.77,2676.781
4.207482912962334,0.9296188290111425,7.881462126139279,0.9353,4.757,2683.5
4.20782313206099,0.929894041520463,7.800319651309234,0.9348,4.757,2690.203
4.208281913772706,0.9292982181414093,7.722199073666716,0.9337,4.757,2696.906
4.208690535151087,0.9272372221806182,7.6506925181568874,0.9331,4.757,2703.609
4.207028687026009,0.9089276297326622,7.548695930806421,0.9135,4.745,2710.313
4.207343793863917,0.9078583634946467,7.448608520276965,0.9124,4.745,2717.031
4.208016918561416,0.909948374413994,7.432280842250988,0.9119,4.745,2723.719
4.208489634606887,0.9064792467472438,7.390959765839584,0.9102,4.745,2730.453
4.209022769043391,0.9059257113703102,7.369255043171376,0.9102,4.745,2737.219
4.209865117784342,0.9043454753166293,7.291596243468588,0.9091,4.745,2743.953
4.208046370968543,0.8829110058524875,7.235303576142797,0.889,4.732,2750.672
4.208450736098302,0.8827565437139956,7.213501797507502,0.8879,4.732,2757.406
4.208952198749442,0.8819494245199646,7.097619632961081,0.8868,4.732,2764.141
4.209535598197316,0.880147911697823,7.055191989319718,0.8863,4.732,2770.891
4.2101439197080595,0.8804851800669289,6.964349034778224,0.8852,4.732,2777.609
4.208472190762712,0.8620435407530859,6.953369593788305,0.8661,4.719,2784.375
4.209080777995191,0.8601874456400438,6.853984941808096,0.8655,4.719,2791.125
4.207124054748284,0.8416528274956213,6.773454967442188,0.8459,4.707,2797.859
4.207405910605662,0.8396227965777738,6.714374060170097,0.8448,4.707,2804.578
4.20789143710552,0.8389965658666882,6.704453991406101,0.8437,4.707,2811.313
4.208437346992244,0.8381526864968738,6.688474959003167,0.8432,4.707,2818.047
4.2090484958619845,0.8349247445746627,6.760438837988312,0.8421,4.707,2824.813
4.209585347463432,0.8386036403284215,6.824229152588199,0.8416,4.707,2831.531
4.20781981223536,0.8181872297365133,6.860319980258425,0.8225,4.694,2838.266
4.2079799463086465,0.8166229787317196,6.889688565618853,0.8219,4.694,2845.0
4.208610228830475,0.81471993197402,6.925905426041553,0.8208,4.694,2851.719
4.208929609337723,0.813922862943208,6.938993122516105,0.8203,4.694,2858.406
4.209624609526641,0.8138559862282788,6.97120100589634,0.8192,4.694,2865.078
4.207592650921215,0.7965761196905574,6.9989831014871555,0.7996,4.681,2871.766
4.207551749138114,0.7947448385328617,7.030084186156106,0.799,4.681,2878.5
4.207898577494694,0.7940788350473795,7.042390565751095,0.798,4.681,2885.266
4.20832574035178,0.7922709904191408,7.066687389619398,0.7974,4.681,2892.0
4.208662105017544,0.7908140593374231,7.043584407269146,0.7963,4.681,2898.734
4.209169270492631,0.7917433069172695,7.048995619049263,0.7958,4.681,2905.469
4.2096859553310475,0.7924840617370094,7.055296814317111,0.7958,4.681,2912.203
4.207747720693968,0.7728387925129188,7.075344548044722,0.7767,4.669,2918.984
4.207921131566562,0.7723399191831837,7.080962795480097,0.7761,4.669,2925.641
4.208228488835358,0.7722816414584159,7.089270389650748,0.7751,4.669,2932.344
4.208520425865853,0.7699157501801434,7.075094486764293,0.7745,4.669,2939.047
4.208919651825846,0.7708932127966078,7.072150977508205,0.774,4.669,2945.75
4.209437210989202,0.7707036940921083,7.060075016659812,0.7734,4.669,2952.453
4.209880754805286,0.7683507485918686,7.054779675948788,0.7723,4.669,2959.141
4.210187995298743,0.7670096969926263,7.064491936569414,0.7723,4.669,2965.875
4.210541318519113,0.766831687391343,7.0614129628821125,0.7712,4.669,2972.656
4.2111625150592715,0.7662465141788645,7.05975408747618,0.7707,4.669,2979.359
4.2092553901148975,0.7484447061644934,7.084399518788057,0.7522,4.656,2986.063
4.209679482110671,0.7475151914370141,7.1012630224345035,0.7516,4.656,2992.781
4.207525014255173,0.729160218303036,7.099759661610254,0.7331,4.643,2999.469
4.207439162164032,0.7293246628694069,7.085233856836297,0.7325,4.643,3006.172
4.207577617268974,0.7271814163743634,7.095943780467305,0.7315,4.643,3012.875
4.207928323761465,0.7265646399319534,7.072055981742619,0.7315,4.643,3019.578
4.208271062596024,0.7278821415387804,7.081296208591431,0.7309,4.643,3026.297
4.208538865082551,0.7265819388064142,7.100196847839802,0.7304,4.643,3032.969
4.208998346224055,0.725882732496721,7.104495620715936,0.7298,4.643,3039.719
4.2091867826500415,0.7258287324537834,7.108631737335507,0.7293,4.643,3046.422
4.2096208441903595,0.7239659729736679,7.107705796478035,0.7287,4.643,3053.109
4.207572495552587,0.7033210979450777,7.120421776162954,0.7096,4.631,3059.828
4.207605373512838,0.7067671750083934,7.10112984876758,0.7091,4.631,3066.563
4.207799650444011,0.7065627485057533,7.107857401461572,0.7086,4.631,3073.266
4.208229241576782,0.7052688464632644,7.116503244878444,0.708,4.631,3079.969
4.208523691598207,0.7049165373089634,7.111706546116817,0.7075,4.631,3086.688
4.208760558143028,0.704346505303578,7.099041993557277,0.7069,4.631,3093.391
4.208970037358384,0.7027382697879551,7.105054920563372,0.7064,4.631,3100.094
4.209437758882341,0.7025937357837821,7.126521302027365,0.7058,4.631,3106.781
4.20983672844728,0.7011745925226877,7.137111700688282,0.7053,4.631,3113.484
4.210278587144593,0.700596457521033,7.141292314750091,0.7047,4.631,3120.203
4.210544647352465,0.7002414671913438,7.129579292680259,0.7042,4.631,3126.906
4.2110520288289495,0.7000575425753993,7.145048094886626,0.7037,4.631,3133.609
4.20906256365656,0.6812513415260215,7.1462911399908275,0.6846,4.618,3140.297
4.209167561825206,0.6827529158903904,7.153370157306317,0.6846,4.618,3147.0
4.2093362429655246,0.6804442392236141,7.145129769050585,0.684,4.618,3153.75
4.209711663789276,0.680185602900605,7.154309858931077,0.6835,4.618,3160.453
4.2099419568071115,0.6787235731408517,7.156450421358297,0.6829,4.618,3167.141
4.210345234924492,0.6784476681686933,7.172179415976153,0.6829,4.618,3173.844
4.210756878732976,0.6773221738880006,7.164020647787074,0.6818,4.618,3180.531
4.208575952051734,0.6598836478809289,7.162181778253485,0.6639,4.605,3187.25
4.208690026631589,0.6606928041418246,7.160942065545037,0.6633,4.605,3193.953
4.209088352283191,0.6609910619616248,7.1738799442624055,0.6633,4.605,3200.641
4.209094107677033,0.6578662722488561,7.18371928769324,0.6628,4.605,3207.344
4.209431962210701,0.6573990793620401,7.173351784092455,0.6622,4.605,3214.047
4.209850942333711,0.6582319590475575,7.187667265034714,0.6617,4.605,3220.797
4.210000142907812,0.6581232099571203,7.195351340813525,0.6611,4.605,3227.5
4.210408217552331,0.6570469836451465,7.1801279275590035,0.6606,4.605,3234.188
4.210798856506774,0.6566600902288389,7.190745492335652,0.66,4.605,3240.891
4.20867262710202,0.6394753951181507,7.210077219844334,0.6415,4.593,3247.594
4.208638681103403,0.6388764449245079,7.2114512057226925,0.6415,4.593,3254.313
4.208953805926871,0.6374448740122999,7.218869329931251,0.641,4.593,3261.016
4.209104420366106,0.6378097981247027,7.234253541937728,0.641,4.593,3267.703
4.209395028044298,0.6350578997023376,7.222465704505624,0.6404,4.593,3274.406
4.209685125517817,0.6355393414235965,7.231577960727287,0.6399,4.593,3281.109
4.209958463765315,0.6352392951943261,7.236763363057198,0.6393,4.593,3287.844
4.21022027780956,0.6348929612378766,7.236655818949884,0.6388,4.593,3294.516
4.210556450582283,0.6340451007232336,7.221765231430934,0.6382,4.593,3301.25
4.210679497556942,0.6353614855919854,7.23514556326459,0.6377,4.593,3307.938
4.211039151176997,0.6339195134034816,7.242194264673003,0.6372,4.593,3314.641
4.21151537305352,0.63463415501017,7.224539476844508,0.6361,4.593,3321.328
4.211707731174771,0.6335553656088909,7.229987985171365,0.6355,4.593,3328.031
4.209876845640915,0.6155182166886466,7.23050193264257,0.6192,4.58,3334.781
4.209935054117089,0.6145393832978511,7.236777513270659,0.6186,4.58,3341.453
4.210204753753219,0.613585711787217,7.265056328274737,0.6181,4.58,3348.156
4.210333115113991,0.6158158842278568,7.265715509697552,0.6181,4.58,3354.844
4.210684036335455,0.6141601911891796,7.252861674501207,0.6175,4.58,3361.547
4.2085509621546695,0.5971903588346462,7.2656624997378225,0.599,4.567,3368.266
4.208641498060073,0.5962767984203846,7.260454068288552,0.599,4.567,3375.031
4.208708008800225,0.5954434331776789,7.268184227626944,0.5985,4.567,3381.766
4.2088211697382905,0.5959463081380035,7.286107403494708,0.5985,4.567,3388.5
4.209157089239853,0.5948993063969534,7.276722003716214,0.5985,4.567,3395.234
4.209421084670102,0.5938091337828092,7.270662569160292,0.5979,4.567,3401.969
4.209404800085669,0.594228043795865,7.274258756411597,0.5974,4.567,3408.703
4.209547695216084,0.5945750851033513,7.311028700850501,0.5974,4.567,3415.438
4.209769503460709,0.5925143278245312,7.294563226536941,0.5968,4.567,3422.172
4.210377019714044,0.5927590638934112,7.303958817120053,0.5963,4.567,3428.906
4.210603740199844,0.5916963541479237,7.2991957653766315,0.5957,4.567,3435.641
4.208365195650093,0.574136554180643,7.289945734831535,0.5772,4.555,3442.375
4.208415739081442,0.5744094974487836,7.3152809770679985,0.5766,4.555,3449.141
4.208495542130736,0.5740544421856096,7.3099541474355645,0.5766,4.555,3455.859
4.208582175203993,0.573914702954851,7.307343040133705,0.5766,4.555,3462.594
4.20868075526203,0.5735973083931526,7.299254896087908,0.5761,4.555,3469.328
4.2090472236355225,0.5733952849555453,7.293546402635967,0.5761,4.555,3476.063
4.209225397746091,0.5733354144085872,7.290219811597913,0.5756,4.555,3482.797
4.209557946242204,0.5729772869578773,7.2956686913099595,0.575,4.555,3489.531
4.209746925485042,0.570915891492472,7.322559196783784,0.575,4.555,3496.266
4.2100081938051765,0.5710249908400119,7.325214321574689,0.5745,4.555,3503.0
4.21028773376409,0.5721024058112593,7.32580394582961,0.5739,4.555,3509.734
4.210466652462879,0.5715702430201547,7.328882648863194,0.5734,4.555,3516.438
4.210662236300063,0.5706269306317389,7.334151706031463,0.5728,4.555,3523.172
4.210969609602119,0.5691668819373223,7.328876133567268,0.5723,4.555,3529.906
4.211266941892949,0.5701057865721456,7.334393313376217,0.5717,4.555,3536.641
4.211371453490378,0.5685275759130557,7.333931677293058,0.5717,4.555,3543.375
4.211918997729346,0.5676588406494022,7.3335929425499184,0.5707,4.555,3550.188
4.209651975327664,0.5501631863178027,7.333574787116671,0.5527,4.542,3556.922
4.209722489950063,0.5497970884289078,7.337728166756859,0.5527,4.542,3563.641
4.2098401999866315,0.5512830471785631,7.3456660114490635,0.5527,4.542,3570.375
4.21003834786062,0.5479639393592414,7.350357908090735,0.5521,4.542,3577.109
4.210335847108068,0.5494812237082728,7.356765731681977,0.5516,4.542,3583.828
4.210383934996984,0.5488160016972117,7.364940618562678,0.5516,4.542,3590.547
4.210624180311483,0.5479536186768736,7.371412437651738,0.5505,4.542,3597.297
4.210837597797091,0.5460659929338295,7.3647977585557225,0.5505,4.542,3604.016
4.21099234340662,0.5457315475717405,7.362818243713817,0.5499,4.542,3610.734
4.211266816230366,0.5467399986183082,7.37106283686667,0.5499,4.542,3617.469
4.211530340556365,0.545685533898337,7.368112883423313,0.5494,4.542,3624.219
4.211738116934888,0.5463821884863853,7.363189103729777,0.5488,4.542,3630.953
4.209488493664645,0.526737572524975,7.363133196635757,0.5298,4.529,3637.672
4.209451526937843,0.5269422515219998,7.375416595915762,0.5292,4.529,3644.453
4.209633715807776,0.5268155597925007,7.383477304230635,0.5292,4.529,3651.25
4.209736221353287,0.5256547774342708,7.373595543748379,0.5292,4.529,3657.922
4.20984808832567,0.5233863828215511,7.377826251693785,0.5292,4.529,3664.703
4.2099664591172985,0.5278688434062722,7.385209051669587,0.5287,4.529,3671.438
4.210192852404335,0.5245983624698862,7.388715688262212,0.5281,4.529,3678.156
4.210471281613689,0.5238466342032188,7.385692141410696,0.5281,4.529,3684.859
4.210539317427466,0.5246644913298598,7.400783211910966,0.5276,4.529,3691.594
4.210789157888701,0.5252237445597241,7.40250244660849,0.527,4.529,3698.328
4.210980075734803,0.5229054603826738,7.398510049679237,0.527,4.529,3705.078
4.211133219831317,0.5246135478160291,7.38872342932389,0.526,4.529,3711.813
4.211347919311918,0.5241365591371824,7.399268922918834,0.526,4.529,3718.563
4.211644780596158,0.5210234359577843,7.425830538039007,0.5254,4.529,3725.281
4.209424482469141,0.5050680460913024,7.427156639930655,0.5074,4.517,3732.016
4.209419469138413,0.5049594141415772,7.432453834149209,0.5074,4.517,3738.75
4.209432438372878,0.5046657078322311,7.429019524160448,0.5074,4.517,3745.5
4.209766182454952,0.5045067311116765,7.435438527752052,0.5063,4.517,3752.234
4.209725113648204,0.5032137323800112,7.440175290728637,0.5063,4.517,3758.953
4.209966764517267,0.5043474795605569,7.444071472168361,0.5063,4.517,3765.688
4.210164711989664,0.5022190843958368,7.433607134749005,0.5058,4.517,3772.406
4.210310539722152,0.5018010552802863,7.443108283264434,0.5058,4.517,3779.141
4.2104891651016585,0.5039793451904089,7.444772643715375,0.5052,4.517,3785.875
4.210699199983164,0.5032064043010362,7.45265895091865,0.5047,4.517,3792.594
4.210975806504606,0.5012977849059285,7.4646499970787215,0.5047,4.517,3799.344
4.2112555899428,0.5010089354675922,7.457117061281271,0.5042,4.517,3806.063
4.211226713079734,0.5004640143285873,7.467096006511816,0.5042,4.517,3812.813
4.2114621747414684,0.5014595256991506,7.473743722602518,0.5036,4.517,3819.531
4.211621575205257,0.4994510539711983,7.48108873009212,0.5031,4.517,3826.266
4.209286633795367,0.48305440470800515,7.476550764278315,0.4851,4.504,3832.984
4.209588302148541,0.4821918448023208,7.470992440577922,0.4845,4.504,3839.703
4.209613003567308,0.48232276664989737,7.470438656766867,0.4851,4.504,3846.438
4.209659461121167,0.4815689352583511,7.459951039087486,0.4845,4.504,3853.203
4.209803816658024,0.4819037133041998,7.426924530512506,0.4845,4.504,3859.938
4.210017673530856,0.4829913448555058,7.348740026169694,0.484,4.504,3866.672
4.210114051307402,0.4809080010595719,7.211420624252429,0.484,4.504,3873.406
4.210434537925541,0.4804069538169815,7.075585062145551,0.4834,4.504,3880.141
4.210603105589307,0.47982116642557276,6.966130575649186,0.4834,4.504,3886.875
4.210858563334353,0.48089633425917233,6.860391033274376,0.4829,4.504,3893.609
4.211051600075233,0.47862115529653615,6.801797464718708,0.4824,4.504,3900.344
4.211340830025676,0.4788006313868034,6.760566257413436,0.4818,4.504,3907.078
4.211630540288532,0.4783120044814659,6.677186813965083,0.4813,4.504,3913.813
4.2095537432239025,0.4597444353863195,6.5768744322323816,0.4627,4.491,3920.641
4.209689397204311,0.46139303907815066,6.536918380343402,0.4627,4.491,3927.391
4.209835468184792,0.461281425132662,6.483711385470905,0.4627,4.491,3934.094
4.209943025864201,0.46086422478815164,6.3873296124928025,0.4622,4.491,3940.797
4.210184662165092,0.45965369366185155,6.313043920611468,0.4616,4.491,3947.641
4.210364647652114,0.45821112456030544,6.2046095167150215,0.4611,4.491,3954.375
4.210763379886777,0.45780310864845375,6.181953610645321,0.4605,4.491,3961.125
4.211144111101731,0.45814022759260237,6.0859939579355355,0.46,4.491,3967.859
4.211481296891953,0.45730372739616926,6.08482137753586,0.4595,4.491,3974.594
4.21163473031971,0.45587355720017053,5.993847546102579,0.4589,4.491,3981.328
4.209346375345975,0.43688073650211995,5.895716088750989,0.4393,4.479,3988.063
4.209426821613199,0.43774881423913314,5.833918053355221,0.4393,4.479,3994.797
4.2097301457708,0.4372768536905193,5.754008008987322,0.4387,4.479,4001.531
4.209808858935235,0.43724919185900596,5.7529269244097,0.4387,4.479,4008.266
4.210273656231195,0.4360045617504948,5.683649112244111,0.4382,4.479,4015.016
4.210411236636901,0.43587156443250247,5.613565090208172,0.4377,4.479,4021.75
4.2107777286689005,0.43504053830547595,5.5577267951722735,0.4371,4.479,4028.5
4.211053732604092,0.43525431655001506,5.4829331042498595,0.436,4.479,4035.281
4.211190203781848,0.4340436984830456,5.412796001428501,0.436,4.479,4042.0
4.211558344536035,0.43354724291908137,5.36471457320964,0.4355,4.479,4048.734
4.2119151088112705,0.43148879421229025,5.3303818916262165,0.4349,4.479,4055.469
4.212247194506703,0.4329113385684171,5.303416860999696,0.4344,4.479,4062.203
4.212632563206205,0.43273742788183056,5.308291766922105,0.4338,4.479,4068.938
4.210308725369891,0.41487600762976984,5.354448949231257,0.4153,4.466,4075.672
4.210645012394376,0.41237535848313495,5.439066167634304,0.4159,4.466,4082.406
4.2105593285131615,0.41465853766049354,5.500948756087774,0.4153,4.466,4089.172
4.210741221818044,0.4136006218394843,5.531707548693456,0.4148,4.466,4095.906
4.210907929962236,0.4120777234150947,5.558870414252341,0.4148,4.466,4102.641
4.211079151868558,0.4111299580924109,5.586113144319036,0.4142,4.466,4109.375
4.211343573122975,0.41174041668253347,5.618887324539977,0.4137,4.466,4116.109
4.211560280778416,0.41100870189872263,5.643579711972104,0.4131,4.466,4122.844
4.211709221355255,0.4110464264367001,5.64835941876029,0.4126,4.466,4129.578
4.211990770018461,0.4112736158229382,5.673625248760998,0.4126,4.466,4136.328
4.211972518082679,0.40802603339283566,5.6769377593536285,0.412,4.466,4143.063
4.212135147085681,0.41056097122897284,5.685740473520145,0.4115,4.466,4149.813
4.2123536885571236,0.4095776378660927,5.693078340089017,0.4109,4.466,4156.547
4.212817950374365,0.40950414910318983,5.7054125800327595,0.4109,4.466,4163.313
4.210354981702811,0.3898624731604331,5.717806589079453,0.393,4.453,4170.063
4.210455855784108,0.39490951737676055,5.720606001583001,0.393,4.453,4176.797
4.2104867881793115,0.3917708582200564,5.728133195215884,0.393,4.453,4183.531
4.210501954443904,0.38967005969062873,5.738396400602341,0.393,4.453,4190.281
4.21063703535215,0.3920957468959112,5.752055889576209,0.3924,4.453,4197.031
4.210973872698426,0.3897698779761015,5.750073275587465,0.3924,4.453,4203.734
4.210806954786816,0.3912461674168205,5.755210121180881,0.3924,4.453,4210.422
4.211079216075947,0.39023565948584127,5.757750940571377,0.3919,4.453,4217.109
4.2111628771394125,0.3890607413775486,5.751146267569092,0.3913,4.453,4223.797
4.211310741822484,0.3879753907654054,5.754900015601161,0.3913,4.453,4230.484
4.2112486880590785,0.388367760360743,5.778772993871092,0.3908,4.453,4237.188
4.211743477413458,0.38927525943329455,5.7768529193481495,0.3902,4.453,4243.875
4.209156127322234,0.36956698296126855,5.783019106666939,0.3722,4.44,4250.594
4.20912179506086,0.3703582346526219,5.801952598764084,0.3728,4.44,4257.281
4.209150519599144,0.3710575547312778,5.806033455888334,0.3722,4.44,4263.969
4.209076894381479,0.37014260099776736,5.813079743220826,0.3722,4.44,4270.656
4.209231005539907,0.37120918952775206,5.8231721269465675,0.3722,4.44,4277.344
4.209244760861557,0.37041539972579246,5.815846696647048,0.3717,4.44,4284.063
4.209440006373776,0.3690785112130548,5.825144072797437,0.3717,4.44,4290.75
4.209466347167149,0.36936842261130365,5.822553483906973,0.3717,4.44,4297.422
4.209560132280383,0.36964228951037204,5.850479275023736,0.3712,4.44,4304.125
4.209744624823895,0.3690165070419656,5.850003737100927,0.3712,4.44,4310.813
4.209887890009871,0.36835453164175164,5.8360626745191775,0.3706,4.44,4317.516
4.209968160679694,0.37004403113477236,5.860250499525466,0.3706,4.44,4324.203
4.209880065333595,0.36903597886946865,5.869406224001849,0.3701,4.44,4330.906
4.21013170271557,0.36863783287485297,5.86539018229631,0.3701,4.44,4337.594
4.210236398745857,0.36666984627622673,5.857875345910861,0.3695,4.44,4344.281
4.21028239431753,0.3676547040185384,5.867395554557903,0.369,4.44,4350.969
4.210541670098277,0.3665897800256979,5.873436306325645,0.369,4.44,4357.703
4.210720366605635,0.3692106511380145,5.891043470027643,0.3684,4.44,4364.406
4.210877975732874,0.3672620693732444,5.9050217983026085,0.3684,4.44,4371.094
4.210884384519918,0.36633110515628875,5.919587624207966,0.3684,4.44,4377.813
4.211014801294165,0.36618834423395097,5.920003902073405,0.3684,4.44,4384.5
4.211205415156553,0.36670869606277146,5.914182130027184,0.3679,4.44,4391.188
4.211395027350114,0.3662488894344996,5.918803109741474,0.3679,4.44,4397.891
4.211431837323403,0.36574873850739525,5.939434149867354,0.3673,4.44,4404.578
4.211665484350291,0.3635287242795881,5.9453894084705325,0.3668,4.44,4411.281
4.209197954107092,0.3477982537273073,5.969308223786568,0.3483,4.428,4417.984
4.209148416582013,0.3459977625754778,5.955926374266066,0.3488,4.428,4424.672
4.209080850972646,0.346744047251851,5.97141713907475,0.3488,4.428,4431.516
4.209114926352848,0.34775060766821597,5.968843681402503,0.3488,4.428,4438.219
4.209252844365628,0.3472643091540162,5.989660799442214,0.3483,4.428,4444.938
4.209255745709914,0.3477947120351204,5.993272265110298,0.3483,4.428,4451.672
4.209420764882976,0.3472370665537358,5.978719917194707,0.3483,4.428,4458.406
4.209357558564643,0.3472308515531768,5.996253362274908,0.3483,4.428,4465.125
4.209489563533091,0.34700967294704443,6.013717745023424,0.3477,4.428,4471.844
4.209513326736288,0.34567189804385856,6.020808892303943,0.3477,4.428,4478.563
4.2096996622562,0.34486181068593175,6.024370204127015,0.3477,4.428,4485.25
4.2097852525574275,0.3463675617754351,6.032495360095499,0.3477,4.428,4491.953
4.210093428357402,0.3456659299686558,6.035641711917289,0.3472,4.428,4498.656
4.210042173459453,0.34449150784505705,6.04155030969666,0.3466,4.428,4505.406
4.210179189074877,0.34391256670363146,6.046141749672135,0.3466,4.428,4512.219
4.210280766945034,0.34318458089096693,6.060808722968724,0.3466,4.428,4518.984
4.210362551721163,0.3444638173426574,6.065931546843093,0.3461,4.428,4525.734
4.210530098565215,0.34423891456807154,6.0754994398995095,0.3461,4.428,4532.531
4.210723128231288,0.34378091114498166,6.095431933276466,0.3455,4.428,4539.234
4.210708209559935,0.34369144040802685,6.0975721377316665,0.3461,4.428,4546.016
4.210853337840139,0.34384704909567354,6.120827922888808,0.345,4.428,4552.703
4.210896084899507,0.34342523454819285,6.121842174355292,0.345,4.428,4559.391
4.2112568705741,0.343016103555389,6.127442640249112,0.3444,4.428,4566.078
4.211251409729959,0.34455432574854844,6.126150178549672,0.3444,4.428,4572.781
4.211383052841008,0.34333815341148355,6.131590845937659,0.3444,4.428,4579.484
4.2113185968595594,0.34357378105642594,6.147074756817561,0.3444,4.428,4586.172
4.211545254051962,0.34201813522296354,6.149106030216366,0.3439,4.428,4592.875
4.211916058768794,0.34220002122403936,6.159934676818225,0.3439,4.428,4599.563
4.211902304266335,0.34151950095720274,6.164403590327762,0.3434,4.428,4606.25
4.212123740914529,0.342206707476598,6.168656208926589,0.3434,4.428,4612.953
4.212431140286808,0.3416588057721803,6.176558035882786,0.3428,4.428,4619.641
4.212258860907974,0.3402693225026341,6.185139134200916,0.3428,4.428,4626.328
4.212441175591683,0.340095964296466,6.188285857204868,0.3428,4.428,4633.016
4.212637574042194,0.3395392639407285,6.1986809746433895,0.3423,4.428,4639.703
4.210269764006849,0.3239888261505423,6.210792017457346,0.3243,4.415,4646.422
4.2101322869540345,0.32181850044736104,6.21057299457013,0.3248,4.415,4653.109
4.210028593460823,0.32279135733468406,6.232304932573134,0.3248,4.415,4659.797
4.21024772954199,0.32243353801727875,6.247050554372155,0.3248,4.415,4666.484
4.210310931281424,0.32292594100580646,6.247823494693049,0.3243,4.415,4673.172
4.210230630126543,0.3238683284073351,6.234820934266042,0.3243,4.415,4679.891
4.21047451734118,0.3228109440571661,6.254982880483861,0.3243,4.415,4686.563
4.21036976309042,0.32273532067559685,6.273398172999352,0.3243,4.415,4693.266
4.21042028562133,0.3206872859594621,6.265121141169123,0.3237,4.415,4699.953
4.210672425916841,0.3209182553743985,6.256337617832123,0.3237,4.415,4706.625
4.210576973396183,0.32194183102149254,6.268967118587117,0.3237,4.415,4713.313
4.210898389156556,0.32170730318619684,6.271645501796379,0.3237,4.415,4719.984
4.210850482519503,0.32273946771418405,6.285433608496684,0.3232,4.415,4726.688
